user_id,gig_type,city,vehicle_class,monthly_avg_income,raw_income_cv,cohort_adjusted_volatility,income_trend_slope,income_floor_ratio,earning_gap_irregularity,upi_monthly_txns,utility_on_time_ratio,platform_tenure_months,avg_savings_ratio,avg_platform_rating,rating_trend,data_completeness,trust_score
GIG_3002,courier,delhi,scooter,39702.7,0.1914,-0.06005,-0.00671,0.5506,0.7346,95.0,0.9297,11,0.2135,3.54,-0.244,1.0,426
GIG_3003,home_services,mumbai,car,21804.58,0.2298,0.0013,-0.00306,0.2526,0.414,93.0,0.5622,26,0.1661,3.49,-0.161,1.0,448
GIG_3004,food_delivery,delhi,bike,47202.65,0.1683,-0.09325,-0.0025,0.4051,0.626,88.0,0.6181,18,0.21,3.29,-0.17,1.0,627
GIG_3005,ride_hailing,hyderabad,car,24591.91,0.2227,-0.0175,-0.00344,0.328,0.3764,,0.7529,36,0.3002,3.2,0.216,0.6667,699
GIG_3006,ride_hailing,bengaluru,car,27924.53,0.2517,-0.0048,-0.01273,0.3254,0.652,,0.5187,19,0.1927,3.05,-0.519,0.6667,351
GIG_3007,home_services,mumbai,car,42696.58,0.2505,0.022,0.00132,0.2318,0.706,115.0,0.7645,27,0.2774,3.95,0.065,1.0,623
GIG_3008,food_delivery,mumbai,scooter,16387.43,0.1973,-0.0637,-0.00121,0.3901,0.4458,98.0,0.9839,26,0.2762,3.64,0.099,1.0,464
GIG_3009,courier,hyderabad,bike,46115.27,0.1867,-0.0521,-0.00589,0.303,0.6115,143.0,,35,0.3256,3.38,-0.079,0.6667,596
GIG_3010,courier,hyderabad,scooter,27937.0,0.2454,0.01055,-0.00843,0.44,0.9767,107.0,0.7751,26,0.2625,3.07,-0.294,1.0,454
GIG_3011,food_delivery,bengaluru,scooter,40297.26,0.1898,-0.073,-0.00229,0.4798,0.6778,103.0,0.6679,20,0.2315,3.52,-0.028,1.0,602
GIG_3012,courier,bengaluru,car,51058.96,0.2485,0.0025,0.01118,0.52,0.8752,93.0,0.5755,11,0.169,2.71,0.298,1.0,525
GIG_3013,home_services,bengaluru,none,16066.52,0.2695,0.04015,0.0138,0.2079,0.6928,,0.7715,16,0.1594,3.09,0.651,0.6667,712
GIG_3014,ride_hailing,mumbai,car,41204.21,0.2381,-0.0139,-0.00109,0.3153,0.715,92.0,,22,0.1807,2.85,-0.009,0.6667,600
GIG_3015,ride_hailing,pune,car,37750.0,0.3083,0.0585,-0.0155,0.5249,0.3649,120.0,0.85,29,0.2961,4.4,-0.328,1.0,549
GIG_3016,courier,bengaluru,bike,50883.13,0.1667,-0.0747,-0.00023,0.4136,0.252,120.0,0.8191,28,0.2285,3.98,0.065,1.0,616
GIG_3017,courier,bengaluru,scooter,49403.91,0.2746,0.0431,-0.011,0.3863,0.7832,149.0,0.8772,25,0.2734,3.86,-0.337,1.0,459
GIG_3018,ride_hailing,mumbai,bike,44152.57,0.1835,-0.07085,-0.00049,0.5459,1.4006,94.0,0.7946,21,0.2248,3.87,-0.063,1.0,663
GIG_3019,courier,mumbai,car,25390.26,0.3269,0.1101,-0.015,0.3357,0.9271,98.0,0.7632,25,0.2701,4.06,-0.517,1.0,442
GIG_3020,courier,delhi,car,42886.63,0.1895,-0.03595,-0.0071,0.4662,0.5549,108.0,0.6631,32,0.2505,3.17,-0.058,1.0,473
GIG_3021,food_delivery,pune,scooter,11872.47,0.3168,0.0542,0.00693,0.2504,0.8248,78.0,0.7284,25,0.2502,3.32,0.228,1.0,598
GIG_3022,courier,mumbai,scooter,18809.49,0.1514,-0.0819,0.00045,0.4825,0.5191,64.0,0.742,29,0.2523,3.17,0.084,1.0,558
GIG_3023,ride_hailing,delhi,car,33039.41,0.2181,-0.0221,0.00745,0.2327,0.5706,99.0,0.8537,21,0.197,2.94,0.078,1.0,584
GIG_3024,food_delivery,delhi,scooter,26942.1,0.2439,-0.0237,0.00206,0.5886,1.2282,108.0,0.506,30,0.2548,3.9,0.123,1.0,595
GIG_3025,food_delivery,mumbai,scooter,11192.72,0.2032,-0.0578,-0.00205,0.4372,1.0416,73.0,0.6219,19,0.2495,3.34,0.033,1.0,671
GIG_3026,ride_hailing,hyderabad,car,15578.03,0.2801,0.0399,-0.00326,0.1686,0.9709,76.0,,41,0.2542,,,0.3333,437
GIG_3027,food_delivery,delhi,bike,29567.46,0.1499,-0.11165,-2e-05,0.659,0.4687,95.0,0.7123,28,0.2408,3.34,-0.003,1.0,568
GIG_3028,food_delivery,hyderabad,bike,26244.94,0.2844,0.0139,0.00716,0.2457,0.5538,88.0,0.7858,24,0.2739,3.09,0.248,1.0,565
GIG_3029,courier,hyderabad,scooter,48231.26,0.2118,-0.02305,-0.00301,0.3388,0.4515,93.0,,19,0.1837,1.95,-0.022,0.6667,402
GIG_3030,ride_hailing,bengaluru,car,50030.22,0.3361,0.0796,-0.01839,0.2648,0.9152,98.0,0.5044,20,0.1283,2.41,-0.466,1.0,300
GIG_3031,courier,pune,scooter,28664.82,0.3458,0.11445,0.01538,0.2658,0.6293,100.0,0.8456,41,0.3232,3.6,0.488,1.0,760
GIG_3032,courier,pune,scooter,32850.31,0.1447,-0.08665,-8e-05,0.5679,0.2573,91.0,0.9073,36,0.2544,4.25,-0.042,1.0,657
GIG_3033,ride_hailing,delhi,car,18556.69,0.2866,0.0464,0.00413,0.3345,0.9647,107.0,0.8589,32,0.3306,4.24,0.067,1.0,607
GIG_3034,food_delivery,mumbai,scooter,20189.14,0.1722,-0.0888,-0.00367,0.5933,0.4652,74.0,,15,0.2302,3.5,-0.048,0.6667,670
GIG_3035,food_delivery,bengaluru,bike,47575.27,0.2507,0.0059,0.00566,0.3654,0.8339,110.0,0.911,21,0.1934,,,0.6667,590
GIG_3036,home_services,delhi,none,31768.85,0.2778,0.0362,0.01066,0.2392,0.9418,107.0,0.8362,33,0.304,4.04,0.596,1.0,736
GIG_3037,courier,pune,bike,39537.8,0.1538,-0.0788,0.00178,0.562,0.6502,120.0,0.7217,29,0.2788,4.03,-0.024,1.0,676
GIG_3038,courier,delhi,scooter,31083.35,0.3072,0.05575,-0.01105,0.3866,1.1479,99.0,0.9343,17,0.2698,3.84,-0.638,1.0,475
GIG_3039,courier,mumbai,scooter,16946.82,0.2346,0.0013,-0.00311,0.3013,0.5516,68.0,0.7291,21,0.1459,2.79,-0.009,1.0,493
GIG_3040,ride_hailing,hyderabad,car,22221.12,0.259,0.0188,-0.00443,0.2371,0.5446,74.0,0.7289,17,0.202,2.78,-0.041,1.0,494
GIG_3041,food_delivery,delhi,scooter,25219.73,0.2354,-0.0322,0.00736,0.4944,0.6342,75.0,0.8065,25,0.2026,3.41,0.227,1.0,621
GIG_3042,ride_hailing,delhi,car,31166.52,0.3137,0.0735,0.00598,0.166,0.5814,,0.983,26,0.3121,3.25,0.237,0.6667,617
GIG_3043,food_delivery,bengaluru,scooter,33077.59,0.2561,-0.0067,0.00928,0.3783,0.7128,98.0,0.899,23,0.3129,3.86,0.177,1.0,746
GIG_3044,ride_hailing,hyderabad,car,37113.86,0.4273,0.1871,-0.01883,0.1472,0.432,111.0,0.7478,36,0.2368,3.12,-0.424,1.0,426
GIG_3045,food_delivery,delhi,scooter,22187.93,0.2222,-0.0454,0.00038,0.4551,1.2457,109.0,,28,0.2586,4.19,0.034,0.6667,672
GIG_3046,food_delivery,hyderabad,bike,24490.79,0.392,0.1215,0.01676,0.0973,0.5164,70.0,0.716,14,0.1758,2.5,0.574,1.0,501
GIG_3047,ride_hailing,hyderabad,car,25673.71,0.3005,0.0603,-0.01207,0.29,0.4496,81.0,0.8116,15,0.1807,2.94,-0.464,1.0,327
GIG_3048,food_delivery,delhi,scooter,10792.92,0.165,-0.1026,0.00125,0.5806,0.8695,84.0,,35,0.2356,3.87,0.037,0.6667,640
GIG_3049,food_delivery,pune,bike,47183.14,0.1959,-0.0672,0.00347,0.504,0.7654,110.0,0.9842,36,0.3252,4.37,-0.174,1.0,726
GIG_3050,courier,hyderabad,scooter,30172.11,0.277,0.04215,-0.00039,0.2353,0.7924,91.0,0.6459,30,0.2571,3.11,-0.083,1.0,550
GIG_3051,home_services,mumbai,car,41849.59,0.2124,-0.0161,-0.00215,0.3627,0.5144,88.0,0.5989,10,0.1885,2.86,0.109,1.0,359
GIG_3052,ride_hailing,hyderabad,car,22554.9,0.1958,-0.0444,0.00881,0.568,0.7121,82.0,0.678,28,0.2825,3.74,0.245,1.0,823
GIG_3053,food_delivery,bengaluru,bike,13781.43,0.1841,-0.0607,-0.00018,0.6345,0.51,73.0,0.8252,20,0.2532,3.56,-0.052,1.0,621
GIG_3054,courier,delhi,car,35004.82,0.2702,0.04475,-0.00084,0.2817,0.3958,124.0,0.9063,33,0.3132,3.86,-0.02,1.0,470
GIG_3055,courier,hyderabad,bike,47742.87,0.3578,0.119,-0.01749,0.229,0.223,121.0,0.8738,17,0.1939,2.99,-0.507,1.0,394
GIG_3056,ride_hailing,pune,bike,35921.33,0.2489,0.01335,0.01054,0.2421,0.4196,134.0,0.622,42,0.3051,3.9,0.403,1.0,695
GIG_3057,food_delivery,bengaluru,car,13690.29,0.3656,0.1052,-0.00387,0.1343,0.3538,80.0,,19,0.1859,2.4,-0.031,0.6667,487
GIG_3058,home_services,bengaluru,none,30421.41,0.2234,-0.00595,-0.00611,0.4593,0.7113,107.0,0.6553,23,0.2514,,,0.6667,452
GIG_3059,food_delivery,hyderabad,bike,48076.31,0.2234,-0.0471,0.00349,0.22,0.5247,106.0,0.8963,23,0.2262,3.31,0.212,1.0,495
GIG_3060,ride_hailing,pune,car,28622.26,0.3052,0.0554,0.00964,0.1034,0.7047,78.0,0.928,8,0.1719,2.94,0.217,1.0,524
GIG_3061,ride_hailing,mumbai,car,15096.34,0.2755,0.0235,-0.01238,0.2687,0.8696,78.0,0.6644,17,0.2154,3.17,-0.367,1.0,412
GIG_3062,food_delivery,bengaluru,bike,50870.61,0.332,0.0872,0.00867,0.2136,0.7132,96.0,0.7607,12,0.1649,3.15,0.214,1.0,564
GIG_3063,courier,mumbai,scooter,23657.55,0.2897,0.0564,-0.00579,0.1112,0.8223,79.0,0.7051,23,0.1953,2.91,-0.244,1.0,362
GIG_3064,food_delivery,pune,bike,18340.53,0.2982,0.0351,-0.00894,0.3435,0.6405,113.0,0.924,41,0.352,4.05,-0.279,1.0,527
GIG_3065,home_services,mumbai,none,21999.57,0.2731,0.0333,0.00955,0.2687,0.6573,101.0,1.0,32,0.2943,3.61,0.528,1.0,648
GIG_3066,courier,hyderabad,bike,28926.67,0.2069,-0.0319,-0.00613,0.5383,0.5791,97.0,0.7606,30,0.3078,3.83,-0.189,1.0,465
GIG_3067,home_services,hyderabad,none,29254.66,0.167,-0.0695,0.00031,0.4988,0.7802,109.0,0.6961,27,0.2878,3.32,0.11,1.0,607
GIG_3068,courier,bengaluru,scooter,20355.39,0.1465,-0.085,-0.00103,0.5346,0.479,87.0,0.6718,28,0.1906,3.56,-0.272,1.0,564
GIG_3069,food_delivery,pune,bike,13464.4,0.1829,-0.0802,0.00094,0.5323,0.5365,54.0,,5,0.188,3.32,-0.23,0.6667,613
GIG_3070,courier,hyderabad,scooter,23225.34,0.1388,-0.09605,-0.00182,0.5897,0.4253,83.0,0.5968,30,0.2314,4.18,-0.224,1.0,666
GIG_3071,food_delivery,mumbai,scooter,49403.41,0.1758,-0.0852,0.00026,0.6852,0.5473,123.0,0.8512,35,0.321,4.59,0.092,1.0,638
GIG_3072,courier,bengaluru,bike,25622.47,0.2939,0.0525,-0.01721,0.4415,0.8985,82.0,0.7004,15,0.2677,4.23,-0.497,1.0,479
GIG_3073,courier,mumbai,scooter,11445.51,0.3483,0.115,0.00043,0.1415,0.8609,78.0,0.8804,16,0.2256,3.63,0.023,1.0,504
GIG_3074,food_delivery,pune,bike,17229.22,0.303,0.0399,-0.007,0.2004,0.5366,85.0,0.8276,24,0.2258,3.57,-0.284,1.0,442
GIG_3075,food_delivery,pune,bike,45096.45,0.2157,-0.0474,0.00469,0.5143,0.5901,99.0,0.6022,22,0.2411,4.04,-0.069,1.0,558
GIG_3076,food_delivery,mumbai,scooter,24132.71,0.3361,0.0751,0.01577,0.2984,0.7777,88.0,,23,0.157,2.68,0.343,0.6667,584
GIG_3077,home_services,mumbai,none,33672.82,0.1934,-0.0464,-0.00072,0.4661,0.7001,114.0,0.8793,29,0.277,3.5,-0.17,1.0,605
GIG_3078,home_services,pune,none,11973.19,0.208,-0.028,-0.00619,0.4312,0.4916,92.0,0.5356,26,0.2295,3.47,-0.178,1.0,489
GIG_3079,ride_hailing,delhi,car,15022.96,0.2728,0.0326,0.00211,0.4543,0.5567,92.0,0.6723,22,0.2718,3.6,0.072,1.0,573
GIG_3080,ride_hailing,delhi,car,42279.27,0.3321,0.0919,-0.01804,0.3722,0.7704,103.0,0.8702,35,0.2834,3.74,-0.493,1.0,508
GIG_3081,food_delivery,bengaluru,scooter,29971.26,0.3558,0.093,0.01805,0.3886,0.59,70.0,0.857,8,0.2033,3.21,0.337,1.0,786
GIG_3082,food_delivery,mumbai,scooter,27380.29,0.1688,-0.0922,-0.00332,0.4388,1.1753,106.0,0.7443,25,0.2799,3.78,-0.05,1.0,699
GIG_3083,home_services,pune,none,21186.93,0.24,0.004,0.01164,0.6254,0.4944,86.0,0.6581,18,0.2185,3.32,0.441,1.0,740
GIG_3084,food_delivery,bengaluru,car,30076.18,0.2553,-0.0051,0.00205,0.3128,0.7904,123.0,0.901,28,0.2787,3.75,0.07,1.0,699
GIG_3085,ride_hailing,hyderabad,scooter,24832.22,0.2304,0.0,-0.00217,0.4228,0.4394,,0.7344,13,0.2149,3.33,0.044,0.6667,522
GIG_3086,courier,hyderabad,scooter,14676.47,0.2034,-0.03145,0.00042,0.2326,0.7169,124.0,,34,0.3195,3.82,0.089,0.6667,484
GIG_3087,food_delivery,delhi,bike,39043.42,0.3095,0.04795,-0.00571,0.285,0.3801,94.0,0.67,24,0.2063,3.16,0.096,1.0,420
GIG_3088,food_delivery,bengaluru,scooter,55423.8,0.328,0.0652,0.01571,0.3936,0.4315,119.0,0.54,33,0.252,3.26,0.393,1.0,592
GIG_3089,food_delivery,bengaluru,car,30581.52,0.2429,-0.0175,0.00305,0.3931,0.6487,95.0,0.8588,26,0.2306,3.75,0.218,1.0,699
GIG_3090,food_delivery,hyderabad,bike,24211.54,0.2321,-0.0384,-0.00215,0.3285,0.7374,109.0,0.6555,32,0.2803,3.41,0.108,1.0,506
GIG_3091,food_delivery,hyderabad,bike,38339.47,0.3034,0.0329,0.01306,0.1913,0.4352,101.0,,20,0.2303,2.83,0.605,0.6667,740
GIG_3092,ride_hailing,mumbai,car,51103.36,0.305,0.053,0.01486,0.246,0.6007,127.0,0.7686,20,0.2459,3.07,0.673,1.0,583
GIG_3093,home_services,bengaluru,bike,35656.54,0.3125,0.0772,0.01542,0.2513,0.7078,105.0,0.9026,34,0.265,3.7,0.488,1.0,645
GIG_3094,courier,mumbai,car,23207.73,0.2801,0.0633,-0.01354,0.3791,0.7879,96.0,0.7069,28,0.2539,,,0.6667,425
GIG_3095,ride_hailing,mumbai,car,23109.41,0.2138,-0.0382,0.00202,0.2673,0.5225,88.0,0.693,22,0.2261,3.53,0.015,1.0,558
GIG_3096,food_delivery,hyderabad,bike,27328.44,0.3871,0.1166,0.00391,0.0641,1.0055,79.0,0.7317,26,0.1956,2.35,0.167,1.0,447
GIG_3097,ride_hailing,pune,car,33677.47,0.2576,0.0078,0.00536,0.2179,0.5678,84.0,0.897,12,0.2085,,,0.6667,516
GIG_3098,courier,mumbai,scooter,48604.25,0.3563,0.123,-0.01702,0.3904,0.6517,110.0,0.8803,20,0.2161,3.21,-0.676,1.0,412
GIG_3099,home_services,bengaluru,none,49307.2,0.3416,0.11225,-0.0207,0.2657,0.2983,117.0,,23,0.2059,3.13,-0.452,0.6667,577
GIG_3100,ride_hailing,bengaluru,car,17808.86,0.3017,0.0452,-0.00035,0.2545,1.2623,65.0,0.6869,17,0.1971,2.64,-0.107,1.0,381
GIG_3101,ride_hailing,bengaluru,car,46599.53,0.1477,-0.1088,-0.00152,0.5378,0.3677,,0.712,31,0.2877,3.63,-0.092,0.6667,704
GIG_3102,courier,hyderabad,bike,13780.83,0.1901,-0.0487,0.00253,0.2643,0.4059,83.0,0.5225,31,0.3062,3.36,0.108,1.0,526
GIG_3103,ride_hailing,hyderabad,car,43569.52,0.2868,0.0466,0.01652,0.4216,0.6891,84.0,0.7603,20,0.2174,3.63,0.341,1.0,634
GIG_3104,food_delivery,hyderabad,bike,47886.15,0.2933,0.0228,0.00388,0.3157,0.4236,88.0,0.7957,18,0.2016,3.56,0.095,1.0,554
GIG_3105,food_delivery,pune,bike,39343.58,0.2259,-0.0372,0.00144,0.4178,0.802,116.0,0.8986,19,0.2302,3.5,0.046,1.0,543
GIG_3106,food_delivery,hyderabad,scooter,17932.45,0.2285,-0.03385,-0.00677,0.3808,1.6652,92.0,,28,0.2514,4.06,0.009,0.6667,680
GIG_3107,food_delivery,pune,bike,23935.37,0.334,0.0709,0.00326,0.2348,0.4797,87.0,0.8614,23,0.2466,3.73,-0.123,1.0,578
GIG_3108,courier,hyderabad,bike,54103.58,0.2052,-0.0336,-4e-05,0.227,0.8403,122.0,0.8245,32,0.2911,3.85,0.105,1.0,579
GIG_3109,ride_hailing,hyderabad,car,19560.58,0.2097,-0.0305,-0.0032,0.4291,0.9911,120.0,0.8198,46,0.3001,4.65,0.014,1.0,647
GIG_3110,food_delivery,bengaluru,scooter,27222.18,0.2184,-0.0444,-0.00265,0.2812,0.6767,65.0,,19,0.1543,2.77,-0.012,0.6667,499
GIG_3111,food_delivery,bengaluru,bike,31956.38,0.2763,0.0315,0.00138,0.3301,0.8863,87.0,0.8027,20,0.2493,3.45,-0.081,1.0,550
GIG_3112,food_delivery,pune,bike,47866.57,0.2755,0.0124,-0.00097,0.2214,0.7639,,,28,0.2334,3.01,-0.028,0.3333,474
GIG_3113,courier,pune,bike,12186.48,0.3027,0.0701,0.01743,0.3137,0.4664,73.0,0.6436,26,0.2635,3.19,0.457,1.0,511
GIG_3114,ride_hailing,pune,bike,30128.62,0.2338,-0.00175,0.00237,0.3759,1.1721,61.0,0.6818,18,0.2039,3.21,-0.007,1.0,505
GIG_3115,courier,bengaluru,car,31112.15,0.1617,-0.0843,0.00252,0.5453,0.2834,,0.9607,9,0.2162,3.72,0.015,0.6667,668
GIG_3116,food_delivery,mumbai,bike,37667.01,0.2522,0.0001,0.00596,0.3964,0.8086,132.0,0.83,31,0.3514,4.09,0.078,1.0,789
GIG_3117,ride_hailing,mumbai,car,14132.84,0.2363,-0.0157,0.00022,0.5145,0.8302,47.0,0.6941,13,0.1975,3.52,0.109,1.0,633
GIG_3118,home_services,hyderabad,none,37015.88,0.2127,-0.0238,0.00934,0.5328,1.009,97.0,0.7124,17,0.2051,3.75,0.303,1.0,702
GIG_3119,courier,delhi,bike,29141.76,0.1679,-0.0941,-0.0019,0.437,0.4059,101.0,,30,0.3032,4.09,0.023,0.6667,628
GIG_3120,courier,bengaluru,car,40868.69,0.1965,-0.0495,0.00145,0.4364,0.5736,95.0,0.8141,27,0.2164,3.67,-0.114,1.0,486
GIG_3121,ride_hailing,bengaluru,car,11559.43,0.2175,-0.039,-0.00322,0.3558,0.7578,99.0,0.6053,27,0.246,3.6,-0.015,1.0,558
GIG_3122,food_delivery,hyderabad,bike,13055.87,0.3836,0.1131,-0.02111,0.4791,0.766,88.0,0.5471,33,0.2864,3.8,-0.495,1.0,355
GIG_3123,food_delivery,pune,bike,39628.04,0.2758,0.0127,0.0036,0.2403,0.3777,79.0,0.7453,21,0.1734,2.1,0.164,1.0,533
GIG_3124,home_services,bengaluru,none,49911.32,0.211,-0.01835,-0.0007,0.5392,1.4133,130.0,0.6725,31,0.2999,3.96,0.246,1.0,660
GIG_3125,courier,hyderabad,bike,23668.13,0.2342,-0.0046,-0.01022,0.3256,0.6964,90.0,0.7846,29,0.2567,3.1,-0.414,1.0,300
GIG_3126,ride_hailing,hyderabad,car,15889.6,0.2468,0.0066,-0.01321,0.62,0.4515,,0.5767,24,0.2585,3.43,-0.488,0.6667,362
GIG_3127,ride_hailing,pune,car,52090.09,0.2901,0.0403,0.01345,0.2977,0.5651,92.0,0.6884,19,0.1606,3.0,0.333,1.0,646
GIG_3128,ride_hailing,pune,car,29205.13,0.2149,-0.0349,-0.00786,0.5581,0.7833,91.0,0.6699,16,0.2111,2.94,-0.128,1.0,517
GIG_3129,home_services,delhi,bike,42957.91,0.3202,0.1038,0.01477,0.2868,0.6691,111.0,0.8382,31,0.2535,3.44,0.366,1.0,692
GIG_3130,ride_hailing,delhi,car,51713.07,0.1804,-0.0598,0.00147,0.2265,0.4322,114.0,0.6184,22,0.2095,3.16,0.046,1.0,470
GIG_3131,courier,hyderabad,bike,42171.6,0.1981,-0.0407,0.00372,0.408,0.7559,103.0,0.9483,19,0.2056,3.92,-0.133,1.0,655
GIG_3132,ride_hailing,hyderabad,car,45737.59,0.2225,-0.0177,0.00446,0.3249,0.5129,130.0,0.8295,28,0.268,4.18,0.091,1.0,663
GIG_3133,home_services,pune,none,40065.14,0.1516,-0.0844,0.00253,0.6597,0.3119,100.0,,14,0.193,4.02,0.14,0.6667,639
GIG_3134,ride_hailing,pune,car,31741.32,0.2291,-0.0207,-0.0017,0.4916,0.9775,114.0,0.943,19,0.2721,3.91,-0.362,1.0,539
GIG_3135,ride_hailing,bengaluru,car,44897.36,0.2254,-0.0311,0.00028,0.2314,0.8268,85.0,0.7008,20,0.2272,2.73,-0.034,1.0,497
GIG_3136,ride_hailing,pune,car,34495.91,0.1819,-0.0679,-0.00612,0.3823,0.6036,124.0,0.9183,28,0.2956,3.88,-0.256,1.0,613
GIG_3137,ride_hailing,hyderabad,car,45301.71,0.1809,-0.0593,-0.00675,0.5756,0.8205,,0.6493,24,0.2451,3.45,-0.19,0.6667,532
GIG_3138,food_delivery,hyderabad,scooter,28134.38,0.1908,-0.07155,0.0022,0.4296,0.4255,76.0,,20,0.239,3.86,-0.195,0.6667,614
GIG_3139,food_delivery,hyderabad,scooter,16599.21,0.2234,-0.03895,-0.00272,0.4744,0.7955,82.0,0.7395,27,0.1989,3.21,-0.126,1.0,630
GIG_3140,ride_hailing,hyderabad,car,51660.29,0.2036,-0.0366,-0.0028,0.5654,0.4325,130.0,0.6774,31,0.2601,3.86,-0.068,1.0,598
GIG_3141,food_delivery,mumbai,bike,32688.07,0.2023,-0.0498,0.00227,0.4236,0.7823,128.0,,32,0.2765,4.22,0.264,0.6667,775
GIG_3142,courier,hyderabad,bike,15040.59,0.2908,0.052,0.01357,0.4266,0.2929,119.0,0.8016,36,0.2893,3.67,0.481,1.0,756
GIG_3143,food_delivery,hyderabad,bike,51199.93,0.2936,0.0231,-0.01474,0.4432,0.5956,119.0,0.6446,18,0.213,2.81,-0.464,1.0,374
GIG_3144,home_services,pune,bike,34687.82,0.1758,-0.0587,0.00075,0.4705,0.6616,107.0,0.9178,27,0.2233,3.74,0.052,1.0,655
GIG_3145,courier,hyderabad,scooter,39591.91,0.2731,0.03825,0.01456,0.3134,0.7349,115.0,0.8435,30,0.2653,4.01,0.373,1.0,778
GIG_3146,food_delivery,hyderabad,bike,40521.6,0.2751,0.0046,0.00557,0.3255,0.9439,128.0,0.8029,29,0.3142,3.68,0.331,1.0,691
GIG_3147,ride_hailing,mumbai,bike,34452.45,0.2924,0.03805,-0.00819,0.214,0.7212,111.0,0.7479,27,0.2638,3.46,-0.451,1.0,501
GIG_3148,food_delivery,hyderabad,bike,48554.06,0.3406,0.0701,-0.01872,0.2796,0.5736,111.0,0.7185,15,0.2439,3.39,-0.368,1.0,418
GIG_3149,courier,mumbai,scooter,52712.93,0.2543,0.021,0.0053,0.2233,0.5363,148.0,0.8268,32,0.2685,3.0,0.091,1.0,666
GIG_3150,food_delivery,bengaluru,bike,13667.34,0.2979,0.0531,-0.00219,0.2545,0.8444,105.0,0.7619,35,0.3029,3.33,-0.243,1.0,497
GIG_3151,courier,mumbai,bike,25267.4,0.2258,0.0073,-0.00157,0.2225,0.7605,74.0,0.8124,14,0.1839,2.63,0.068,1.0,567
GIG_3152,food_delivery,delhi,bike,51273.84,0.2112,-0.05035,0.00132,0.436,0.6688,95.0,0.9275,16,0.2453,3.03,0.045,1.0,682
GIG_3153,home_services,hyderabad,none,38760.42,0.2936,0.0571,0.00895,0.3147,0.6992,92.0,0.5977,22,0.1463,2.98,0.22,1.0,626
GIG_3154,ride_hailing,pune,car,15954.54,0.255,0.0052,0.00294,0.2737,0.4259,96.0,0.7633,27,0.3136,3.85,0.072,1.0,625
GIG_3155,courier,delhi,scooter,20330.54,0.3514,0.09995,-0.00831,0.1775,0.9371,85.0,0.6737,24,0.2221,3.28,-0.442,1.0,300
GIG_3156,food_delivery,pune,scooter,28945.3,0.2452,-0.0174,-0.00347,0.5133,0.5249,68.0,0.6251,13,0.1976,3.07,0.01,1.0,596
GIG_3157,ride_hailing,mumbai,car,12507.34,0.3102,0.0582,0.00223,0.2317,0.6062,76.0,,19,0.1967,2.83,-0.154,0.6667,345
GIG_3158,food_delivery,bengaluru,bike,36257.37,0.2124,-0.0324,-0.00992,0.6438,0.2873,109.0,0.5441,27,0.2098,3.56,-0.364,1.0,574
GIG_3159,ride_hailing,pune,bike,43605.44,0.2393,0.00375,0.00469,0.2104,1.1969,113.0,0.7753,20,0.2209,3.16,0.009,1.0,410
GIG_3160,home_services,mumbai,none,48956.14,0.1849,-0.0549,0.00047,0.5622,0.9867,125.0,0.6739,28,0.3156,3.73,-0.055,1.0,568
GIG_3161,ride_hailing,pune,car,25035.61,0.1287,-0.1211,0.00032,0.6593,0.692,116.0,,38,0.3146,3.65,0.0,0.6667,671
GIG_3162,food_delivery,delhi,scooter,30693.56,0.2082,-0.0594,0.00369,0.3336,0.3066,109.0,0.8908,23,0.245,3.54,0.074,1.0,592
GIG_3163,courier,mumbai,scooter,22901.75,0.1683,-0.065,-0.00067,0.3486,0.3736,71.0,0.5888,10,0.1624,3.12,0.184,1.0,554
GIG_3164,courier,pune,scooter,19236.19,0.1724,-0.05895,-0.00368,0.5665,0.6618,100.0,0.5727,36,0.2598,4.18,-0.043,1.0,538
GIG_3165,home_services,mumbai,car,20842.89,0.2197,-0.0088,0.00727,0.4404,0.7911,112.0,0.8954,38,0.274,3.49,0.407,1.0,705
GIG_3166,ride_hailing,pune,car,33723.89,0.2911,0.0413,0.00444,0.219,1.3044,,0.6544,24,0.1576,2.18,0.337,0.6667,459
GIG_3167,ride_hailing,pune,bike,19573.39,0.2039,-0.03165,0.00584,0.4991,0.7605,104.0,0.8815,37,0.3192,4.24,0.179,1.0,708
GIG_3168,home_services,pune,none,37533.6,0.2579,0.0219,0.00318,0.2782,0.4979,90.0,0.9179,16,0.2138,3.64,0.111,1.0,562
GIG_3169,ride_hailing,hyderabad,car,16441.09,0.1884,-0.0518,0.00345,0.5243,0.766,71.0,0.697,18,0.1966,3.61,0.185,1.0,691
GIG_3170,home_services,hyderabad,none,39606.44,0.1952,-0.0413,0.00077,0.2557,0.407,117.0,0.6369,19,0.1731,2.92,0.048,1.0,538
GIG_3171,courier,bengaluru,bike,48497.16,0.2429,0.0015,0.0051,0.2268,0.5792,128.0,0.8769,38,0.2678,3.51,0.108,1.0,613
GIG_3172,courier,pune,bike,36565.58,0.2976,0.065,0.01602,0.4284,0.6349,,0.7126,17,0.2123,2.72,0.318,0.6667,680
GIG_3173,food_delivery,mumbai,scooter,48836.09,0.3434,0.0824,-0.01224,0.2082,0.4594,121.0,0.9206,25,0.2772,3.16,-0.336,1.0,494
